id,usuario,nombre,apellido,email,password,tema,status,creacion,id,id_alumno,id_aplicacion,carrera,promedio_anterior,semestre,materias,transporte,familiares,trabajo,beca,sexo,edad,estado_civil
3151,est140_151208397867,Estudiante140,Hibrido140,est140@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1425,3151,3,ISC,90.2,3,7,1,0,0,0,M,23,Soltero
3152,est141_151208399226,Estudiante141,Hibrido141,est141@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1426,3152,3,IGE,94.8,2,4,1,0,1,1,F,23,Soltero
3153,est142_151208399226,Estudiante142,Hibrido142,est142@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1427,3153,3,ISC,80.3,1,4,3,0,1,0,F,21,Soltero
3154,est143_151208399226,Estudiante143,Hibrido143,est143@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1428,3154,3,IGE,79.3,3,8,2,0,0,0,F,27,Casado
3155,est144_151208399226,Estudiante144,Hibrido144,est144@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1429,3155,3,IGE,89.4,2,8,0,0,0,0,M,20,Casado
3156,est145_151208399226,Estudiante145,Hibrido145,est145@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1430,3156,3,IGE,78.5,2,6,1,0,0,0,M,20,Soltero
3157,est146_151208399226,Estudiante146,Hibrido146,est146@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1431,3157,3,ICD,93.3,6,5,3,0,0,0,M,18,Soltero
3158,est147_151208408303,Estudiante147,Hibrido147,est147@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1432,3158,3,ICD,91.5,1,7,3,0,0,0,F,20,Soltero
3159,est148_151208408303,Estudiante148,Hibrido148,est148@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1433,3159,3,ICD,80.7,2,6,0,0,0,1,F,21,Soltero
3160,est149_151208408303,Estudiante149,Hibrido149,est149@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1434,3160,3,ISC,88.8,6,8,0,0,0,0,M,22,Soltero
3161,est150_151208408303,Estudiante150,Hibrido150,est150@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1435,3161,3,IGE,88.9,3,7,3,0,1,0,M,20,Soltero
3162,est151_151208408303,Estudiante151,Hibrido151,est151@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1436,3162,3,ICD,72.6,4,8,2,0,0,1,F,23,Soltero
3163,est152_151208417087,Estudiante152,Hibrido152,est152@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1437,3163,3,ICD,92.6,1,7,0,0,0,0,F,22,Soltero
3164,est153_151208418111,Estudiante153,Hibrido153,est153@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1438,3164,3,ISC,82.6,8,5,3,0,0,1,F,20,Soltero
3165,est154_151208418111,Estudiante154,Hibrido154,est154@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1439,3165,3,ICD,90.7,7,6,0,0,0,0,F,23,Casado
3166,est155_151208418111,Estudiante155,Hibrido155,est155@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1440,3166,3,ISC,78.0,7,7,2,0,0,1,M,23,Soltero
3167,est156_151208418111,Estudiante156,Hibrido156,est156@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1441,3167,3,IINF,92.4,3,4,1,0,0,0,F,25,Soltero
3168,est157_151208423824,Estudiante157,Hibrido157,est157@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1442,3168,3,ICD,79.7,10,4,0,0,0,1,F,19,Soltero
3169,est158_151208423824,Estudiante158,Hibrido158,est158@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1443,3169,3,IINF,70.3,10,7,2,0,0,1,M,18,Casado
3170,est159_151208427909,Estudiante159,Hibrido159,est159@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1444,3170,3,ISC,92.6,3,7,3,0,0,0,M,21,Casado
3171,est160_151208427909,Estudiante160,Hibrido160,est160@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1445,3171,3,IGE,72.3,2,7,0,0,0,1,F,24,Soltero
3172,est161_151208427909,Estudiante161,Hibrido161,est161@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1446,3172,3,ICD,78.0,1,4,0,0,1,0,M,27,Soltero
3173,est162_151208432200,Estudiante162,Hibrido162,est162@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1447,3173,3,ISC,93.8,7,4,3,0,0,0,F,20,Soltero
3174,est163_151208432200,Estudiante163,Hibrido163,est163@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1448,3174,3,IGE,93.8,7,7,1,0,1,0,F,20,Soltero
3175,est164_151208438242,Estudiante164,Hibrido164,est164@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1449,3175,3,IGE,84.3,2,8,3,0,0,0,F,22,Soltero
3176,est165_151208440547,Estudiante165,Hibrido165,est165@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1450,3176,3,IINF,85.8,7,8,0,0,0,0,M,22,Soltero
3177,est166_151208440547,Estudiante166,Hibrido166,est166@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1451,3177,3,ISC,81.2,8,5,3,0,0,0,M,27,Soltero
3178,est167_151208440547,Estudiante167,Hibrido167,est167@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1452,3178,3,IGE,77.3,1,6,2,0,0,0,F,20,Soltero
3179,est168_151208448242,Estudiante168,Hibrido168,est168@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1453,3179,3,ICD,78.2,9,8,3,0,1,1,M,26,Soltero
3180,est169_151208448242,Estudiante169,Hibrido169,est169@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1454,3180,3,ICD,86.8,7,4,0,0,1,1,F,21,Casado
3181,est170_151208452420,Estudiante170,Hibrido170,est170@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1455,3181,3,IINF,88.8,3,8,3,0,1,0,F,20,Soltero
3182,est171_151208452420,Estudiante171,Hibrido171,est171@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1456,3182,3,IGE,89.8,8,5,1,0,0,0,M,19,Soltero
3183,est172_151208452420,Estudiante172,Hibrido172,est172@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1457,3183,3,ISC,89.7,7,5,3,0,0,0,M,27,Soltero
3184,est173_151208459995,Estudiante173,Hibrido173,est173@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1458,3184,3,ICD,72.3,8,6,1,0,0,0,M,26,Soltero
3185,est174_151208459995,Estudiante174,Hibrido174,est174@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1459,3185,3,IGE,82.4,6,8,2,0,0,0,M,21,Soltero
3186,est175_151208464531,Estudiante175,Hibrido175,est175@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1460,3186,3,IGE,71.4,9,4,1,0,0,0,F,20,Soltero
3187,est176_151208467182,Estudiante176,Hibrido176,est176@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1461,3187,3,IINF,83.7,5,4,3,0,0,0,F,24,Casado
3188,est177_151208469502,Estudiante177,Hibrido177,est177@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1462,3188,3,ICD,81.0,3,7,0,0,0,1,F,25,Soltero
3189,est178_151208469502,Estudiante178,Hibrido178,est178@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1463,3189,3,ICD,92.2,3,4,1,0,0,0,F,19,Soltero
3190,est179_151208473094,Estudiante179,Hibrido179,est179@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1464,3190,3,ISC,78.8,1,6,2,0,1,0,M,24,Casado
3191,est180_151208473094,Estudiante180,Hibrido180,est180@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1465,3191,3,ICD,72.9,8,6,1,0,1,0,F,22,Soltero
3192,est181_151208477241,Estudiante181,Hibrido181,est181@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1466,3192,3,ISC,73.6,2,4,1,0,1,0,F,22,Soltero
3193,est182_151208478273,Estudiante182,Hibrido182,est182@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1467,3193,3,ICD,89.0,3,4,1,0,0,0,F,20,Soltero
3194,est183_151208478273,Estudiante183,Hibrido183,est183@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1468,3194,3,IINF,85.5,8,7,2,0,0,0,F,22,Soltero
3195,est184_151208481432,Estudiante184,Hibrido184,est184@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1469,3195,3,ICD,72.5,8,4,3,0,0,0,M,19,Soltero
3196,est185_151208481432,Estudiante185,Hibrido185,est185@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1470,3196,3,ISC,72.1,4,7,1,0,1,0,F,21,Soltero
3197,est186_151208481432,Estudiante186,Hibrido186,est186@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1471,3197,3,ISC,87.5,4,7,1,0,0,1,M,23,Soltero
3198,est187_151208487534,Estudiante187,Hibrido187,est187@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1472,3198,3,IINF,71.8,5,4,0,0,0,1,M,18,Soltero
3199,est188_151208489715,Estudiante188,Hibrido188,est188@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1473,3199,3,ICD,90.5,6,5,2,0,1,0,M,27,Soltero
3200,est189_151208489715,Estudiante189,Hibrido189,est189@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1474,3200,3,ICD,87.7,5,5,1,0,0,0,F,21,Soltero
3201,est190_151208489715,Estudiante190,Hibrido190,est190@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1475,3201,3,IINF,72.0,7,7,2,0,0,0,F,23,Soltero
3202,est191_151208489715,Estudiante191,Hibrido191,est191@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1476,3202,3,ICD,72.1,2,4,1,0,0,0,F,26,Casado
3203,est192_151208497903,Estudiante192,Hibrido192,est192@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1477,3203,3,ICD,94.7,7,5,3,0,0,0,F,19,Soltero
3204,est193_151208497903,Estudiante193,Hibrido193,est193@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1478,3204,3,ISC,79.4,10,4,3,0,0,0,F,24,Soltero
3205,est194_151208502163,Estudiante194,Hibrido194,est194@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1479,3205,3,ICD,79.3,7,4,1,0,0,0,F,23,Casado
3206,est195_151208502163,Estudiante195,Hibrido195,est195@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1480,3206,3,ICD,90.3,1,4,3,0,0,0,M,19,Soltero
3207,est196_151208502163,Estudiante196,Hibrido196,est196@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1481,3207,3,IINF,93.7,7,8,1,0,0,0,M,25,Soltero
3208,est197_151208507398,Estudiante197,Hibrido197,est197@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1482,3208,3,IINF,94.7,5,4,3,0,1,1,M,24,Soltero
3209,est198_151208509211,Estudiante198,Hibrido198,est198@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1483,3209,3,IGE,88.8,3,8,0,0,0,1,F,22,Soltero
3210,est199_151208509211,Estudiante199,Hibrido199,est199@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1484,3210,3,ISC,79.4,3,7,0,0,0,0,F,22,Soltero
3211,est200_151208509211,Estudiante200,Hibrido200,est200@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1485,3211,3,ICD,72.1,4,5,0,0,0,0,M,24,Soltero
3212,est201_151208514045,Estudiante201,Hibrido201,est201@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1486,3212,3,ICD,89.4,2,5,2,0,1,1,M,26,Soltero
3213,est202_151208514045,Estudiante202,Hibrido202,est202@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1487,3213,3,IGE,84.0,2,5,2,0,0,0,F,26,Soltero
3214,est203_151208518303,Estudiante203,Hibrido203,est203@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1488,3214,3,ICD,80.6,1,5,0,0,0,1,M,26,Casado
3215,est204_151208518303,Estudiante204,Hibrido204,est204@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1489,3215,3,ISC,92.7,5,5,2,0,1,0,F,23,Soltero
3216,est205_151208518303,Estudiante205,Hibrido205,est205@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1490,3216,3,IGE,72.8,4,5,3,0,1,1,F,27,Casado
3217,est206_151208522468,Estudiante206,Hibrido206,est206@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1491,3217,3,ISC,82.3,10,5,1,0,0,0,M,23,Soltero
3218,est207_151208522468,Estudiante207,Hibrido207,est207@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1492,3218,3,IGE,70.3,2,7,1,0,1,1,M,20,Casado
3219,est208_151208522468,Estudiante208,Hibrido208,est208@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1493,3219,3,IGE,81.7,3,4,1,0,0,1,F,18,Soltero
3220,est209_151208530115,Estudiante209,Hibrido209,est209@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1494,3220,3,IINF,71.4,7,6,0,0,0,0,F,24,Soltero
3221,est210_151208532629,Estudiante210,Hibrido210,est210@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1495,3221,3,ISC,73.0,7,8,2,0,0,0,M,21,Soltero
3222,est211_151208534636,Estudiante211,Hibrido211,est211@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1496,3222,3,ICD,72.9,4,6,3,0,0,1,F,18,Soltero
3223,est212_151208538402,Estudiante212,Hibrido212,est212@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1497,3223,3,ICD,86.2,5,6,3,0,1,0,M,25,Soltero
3224,est213_151208539736,Estudiante213,Hibrido213,est213@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1498,3224,3,ISC,88.7,5,4,0,0,0,1,M,23,Casado
3225,est214_151208539736,Estudiante214,Hibrido214,est214@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1499,3225,3,ICD,84.6,6,4,3,0,0,0,F,23,Casado
3226,est215_151208539736,Estudiante215,Hibrido215,est215@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1500,3226,3,ICD,94.1,9,4,3,0,1,0,F,19,Soltero
3227,est216_151208547989,Estudiante216,Hibrido216,est216@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1501,3227,3,ISC,79.4,2,5,3,0,1,0,M,18,Soltero
3228,est217_151208547989,Estudiante217,Hibrido217,est217@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1502,3228,3,IGE,77.1,5,7,3,0,0,0,F,19,Soltero
3229,est218_151208547989,Estudiante218,Hibrido218,est218@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1503,3229,3,ISC,91.7,3,5,2,0,0,1,F,21,Soltero
3230,est219_151208547989,Estudiante219,Hibrido219,est219@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1504,3230,3,IGE,75.6,4,7,3,0,0,0,M,19,Soltero
3231,est220_151208554603,Estudiante220,Hibrido220,est220@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1505,3231,3,ICD,94.1,10,7,1,0,1,0,M,18,Soltero
3232,est221_151208557183,Estudiante221,Hibrido221,est221@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1506,3232,3,ICD,70.3,6,6,0,0,0,0,F,24,Casado
3233,est222_151208558217,Estudiante222,Hibrido222,est222@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1507,3233,3,ICD,94.2,8,6,2,0,1,0,M,25,Soltero
3234,est223_151208558217,Estudiante223,Hibrido223,est223@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1508,3234,3,IINF,71.1,1,7,3,0,0,1,M,23,Soltero
3235,est224_151208558217,Estudiante224,Hibrido224,est224@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1509,3235,3,IGE,92.3,10,7,2,0,0,1,M,21,Soltero
3236,est225_151208558217,Estudiante225,Hibrido225,est225@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1510,3236,3,IINF,83.2,8,5,3,0,0,0,F,23,Soltero
3237,est226_151208568269,Estudiante226,Hibrido226,est226@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1511,3237,3,IINF,94.8,7,5,1,0,0,1,F,20,Soltero
3238,est227_151208568269,Estudiante227,Hibrido227,est227@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1512,3238,3,ISC,71.8,1,6,0,0,0,1,F,25,Soltero
3239,est228_151208568269,Estudiante228,Hibrido228,est228@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1513,3239,3,IINF,83.8,2,4,3,0,1,0,M,27,Casado
3240,est229_151208568269,Estudiante229,Hibrido229,est229@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1514,3240,3,ISC,94.2,3,7,3,0,0,1,F,19,Soltero
3241,est230_151208568269,Estudiante230,Hibrido230,est230@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1515,3241,3,ISC,83.1,1,5,3,0,0,0,F,22,Soltero
3242,est231_151208574448,Estudiante231,Hibrido231,est231@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1516,3242,3,IINF,85.7,9,6,3,0,1,0,F,18,Casado
3243,est232_151208574448,Estudiante232,Hibrido232,est232@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1517,3243,3,IGE,87.4,8,5,0,0,0,1,F,23,Soltero
3244,est233_151208577481,Estudiante233,Hibrido233,est233@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1518,3244,3,IGE,81.4,2,7,0,0,1,0,M,19,Soltero
3245,est234_151208579387,Estudiante234,Hibrido234,est234@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1519,3245,3,IGE,85.7,9,7,1,0,0,1,F,21,Soltero
3246,est235_151208579387,Estudiante235,Hibrido235,est235@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1520,3246,3,IGE,84.6,7,8,0,0,0,1,M,23,Soltero
3247,est236_151208582929,Estudiante236,Hibrido236,est236@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1521,3247,3,IGE,92.5,9,4,3,0,0,0,M,27,Soltero
3248,est237_151208582929,Estudiante237,Hibrido237,est237@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1522,3248,3,IINF,71.1,6,8,1,0,0,1,M,25,Soltero
3249,est238_151208582929,Estudiante238,Hibrido238,est238@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1523,3249,3,IINF,77.0,6,6,1,0,1,0,M,25,Soltero
3250,est239_151208588016,Estudiante239,Hibrido239,est239@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1524,3250,3,ICD,93.8,4,5,1,0,0,0,M,23,Soltero
3251,est240_151208588550,Estudiante240,Hibrido240,est240@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1525,3251,3,IGE,92.3,10,6,3,0,0,0,F,21,Casado
3252,est241_151208591100,Estudiante241,Hibrido241,est241@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1526,3252,3,IINF,81.4,10,7,2,0,0,1,M,25,Soltero
3253,est242_151208591100,Estudiante242,Hibrido242,est242@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1527,3253,3,ICD,85.5,2,8,3,0,0,0,F,25,Soltero
3254,est243_151208591100,Estudiante243,Hibrido243,est243@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1528,3254,3,IGE,76.9,7,8,0,0,1,0,M,27,Soltero
3255,est244_151208597861,Estudiante244,Hibrido244,est244@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1529,3255,3,ISC,74.7,5,8,0,0,0,0,M,18,Soltero
3256,est245_151208599403,Estudiante245,Hibrido245,est245@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1530,3256,3,ICD,81.6,6,6,3,0,0,0,F,21,Soltero
3257,est246_151208599403,Estudiante246,Hibrido246,est246@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1531,3257,3,IINF,78.8,2,7,3,0,1,0,M,21,Casado
3258,est247_151208599403,Estudiante247,Hibrido247,est247@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1532,3258,3,ISC,84.6,5,5,1,0,0,0,M,24,Casado
3259,est248_151208599403,Estudiante248,Hibrido248,est248@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1533,3259,3,ISC,71.9,10,5,3,0,1,0,F,24,Soltero
3260,est249_151208599403,Estudiante249,Hibrido249,est249@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1534,3260,3,ISC,94.4,4,6,1,0,0,0,M,25,Soltero
3261,est250_151208609385,Estudiante250,Hibrido250,est250@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1535,3261,3,ICD,94.7,9,8,0,0,0,1,M,22,Soltero
3262,est251_151208609385,Estudiante251,Hibrido251,est251@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1536,3262,3,IINF,87.5,6,4,1,0,0,0,M,24,Soltero
3263,est252_151208609385,Estudiante252,Hibrido252,est252@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1537,3263,3,ISC,83.4,2,6,3,0,1,0,F,25,Soltero
3264,est253_151208617127,Estudiante253,Hibrido253,est253@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1538,3264,3,IGE,77.7,1,6,0,0,1,1,F,26,Casado
3265,est254_151208618146,Estudiante254,Hibrido254,est254@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1539,3265,3,ISC,90.3,5,7,2,0,0,0,F,20,Soltero
3266,est255_151208618146,Estudiante255,Hibrido255,est255@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1540,3266,3,ISC,87.1,9,5,1,0,0,1,F,20,Soltero
3267,est256_151208618146,Estudiante256,Hibrido256,est256@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1541,3267,3,ICD,74.1,6,6,0,0,0,0,M,21,Soltero
3268,est257_151208624127,Estudiante257,Hibrido257,est257@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1542,3268,3,ICD,92.8,10,6,1,0,0,1,M,22,Casado
3269,est258_151208628167,Estudiante258,Hibrido258,est258@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1543,3269,3,IINF,90.6,7,8,0,0,0,0,F,27,Soltero
3270,est259_151208630186,Estudiante259,Hibrido259,est259@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1544,3270,3,IGE,93.7,5,8,0,0,1,0,M,18,Casado
3271,est260_151208632200,Estudiante260,Hibrido260,est260@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1545,3271,3,ICD,88.1,10,4,1,0,0,0,M,24,Soltero
3272,est261_151208632200,Estudiante261,Hibrido261,est261@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1546,3272,3,ISC,85.3,6,7,2,0,0,1,M,26,Soltero
3273,est262_151208640467,Estudiante262,Hibrido262,est262@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1547,3273,3,IINF,80.5,5,4,0,0,0,0,M,25,Soltero
3274,est263_151208658291,Estudiante263,Hibrido263,est263@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1548,3274,3,ISC,93.3,9,8,0,0,0,0,F,22,Soltero
3275,est264_151208658291,Estudiante264,Hibrido264,est264@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1549,3275,3,ISC,91.7,6,5,0,0,0,1,M,21,Soltero
3276,est265_151208664602,Estudiante265,Hibrido265,est265@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1550,3276,3,ICD,71.1,8,8,2,0,0,1,M,24,Soltero
3277,est266_151208667455,Estudiante266,Hibrido266,est266@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1551,3277,3,IINF,70.7,2,7,2,0,1,0,M,22,Soltero
3278,est267_151208667999,Estudiante267,Hibrido267,est267@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1552,3278,3,IGE,79.4,9,8,3,0,0,1,F,24,Soltero
3279,est268_151208667999,Estudiante268,Hibrido268,est268@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1553,3279,3,IGE,90.3,5,7,1,0,0,1,M,18,Soltero
3280,est269_151208672672,Estudiante269,Hibrido269,est269@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1554,3280,3,ICD,94.7,7,7,2,0,0,0,M,18,Soltero
3281,est270_151208672672,Estudiante270,Hibrido270,est270@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1555,3281,3,ICD,73.8,10,7,1,0,1,0,F,27,Soltero
3282,est271_151208672672,Estudiante271,Hibrido271,est271@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1556,3282,3,IINF,84.9,1,7,3,0,1,0,F,20,Soltero
3283,est272_151208677238,Estudiante272,Hibrido272,est272@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1557,3283,3,IGE,79.5,10,7,1,0,0,0,M,19,Soltero
3284,est273_151208679589,Estudiante273,Hibrido273,est273@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1558,3284,3,IGE,94.2,5,5,2,0,1,0,M,19,Soltero
3285,est274_151208681130,Estudiante274,Hibrido274,est274@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1559,3285,3,IGE,91.1,10,4,1,0,0,0,M,24,Soltero
3286,est275_151208681130,Estudiante275,Hibrido275,est275@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1560,3286,3,ISC,91.0,2,6,2,0,0,0,M,27,Soltero
3287,est276_151208681130,Estudiante276,Hibrido276,est276@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1561,3287,3,IGE,81.7,6,4,1,0,0,0,M,19,Soltero
3288,est277_151208687441,Estudiante277,Hibrido277,est277@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1562,3288,3,ISC,80.4,1,7,2,0,0,0,M,21,Soltero
3289,est278_151208689575,Estudiante278,Hibrido278,est278@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1563,3289,3,IINF,76.8,3,5,2,0,0,1,M,19,Soltero
3290,est279_151208689575,Estudiante279,Hibrido279,est279@hibrido.com,$2y$10$abc123,light,1,2026-02-03 15:12:08,1564,3290,3,ISC,71.4,5,8,1,0,1,1,M,23,Soltero
